LoadTap_eighths,LoadRatio,LoadPower_VA,LoadResistance_ohm,Brightness,Iref_Arms,Ki,Peak_Arms,Overshoot_A,Overshoot_pct,Final_Arms,FinalError_A,SettlingTime_s,MaxContinuous120Duration_s,MeetsFAASettling,MeetsIECSettling,MeetsFAATransient120Duration,MeetsIECStepSurgeLimit,Pass,Score,Error
4,0.35,854.7,19.6212121212121,B1,2.8,40,2.94909085180504,0.149090851805036,5.32467327875127,2.549898368421,-0.250101631579001,NaN,0,0,0,1,1,0,142.581362371627,
4,0.35,854.7,19.6212121212121,B1,2.8,50,2.94909129819058,0.149091298190582,5.32468922109221,2.94219127514485,0.142191275144846,NaN,0,0,0,1,1,0,120.99931372292,
4,0.35,854.7,19.6212121212121,B1,2.8,60,2.94909109343352,0.149091093433523,5.32468190834011,2.76042768391576,-0.0395723160842376,0.9991,0,1,0,1,1,1,2.76086830984295,
4,0.35,854.7,19.6212121212121,B1,2.8,70,2.94909181982583,0.149091819825832,5.32470785092259,2.760447518417,-0.039552481583002,0.9991,0,1,0,1,1,1,2.76090514831007,
4,0.35,854.7,19.6212121212121,B1,2.8,80,2.94909200117319,0.149092001173187,5.32471432761383,2.76040443022921,-0.0395955697707904,0.9991,0,1,0,1,1,1,2.76091434521164,
4,0.35,854.7,19.6212121212121,B1,2.8,90,2.94909186099805,0.14909186099805,5.32470932135893,2.7530099302137,-0.0469900697862968,0.9891,0,1,0,1,1,1,2.75890723632968,
4,0.35,854.7,19.6212121212121,B1,2.8,100,2.94909291972513,0.149092919725134,5.32474713304049,2.94219295298716,0.14219295298716,NaN,0,0,0,1,1,0,120.99973152635,
4,0.35,854.7,19.6212121212121,B1,2.8,110,2.94909151884355,0.149091518843554,5.32469710155549,2.74562070700388,-0.0543792929961211,0.99955,0,1,0,1,1,1,2.7609798842088,
4,0.35,854.7,19.6212121212121,B1,2.8,120,2.94909266151946,0.149092661519462,5.32473791140937,2.54989954642292,-0.250100453577078,NaN,0,0,0,1,1,0,142.581218549617,
4,0.35,854.7,19.6212121212121,B1,2.8,130,2.94909325022337,0.149093250223375,5.32475893654911,2.75300117627757,-0.0469988237224261,0.9891,0,1,0,1,1,1,2.75897768989973,
4,0.35,854.7,19.6212121212121,B1,2.8,140,2.9490924935984,0.1490924935984,5.32473191422857,2.74561222647551,-0.0543877735244869,0.99955,0,1,0,1,1,1,2.76102931820457,
4,0.35,854.7,19.6212121212121,B1,2.8,150,2.94909201415919,0.149092014159192,5.3247147913997,2.7604495165601,-0.0395504834398968,0.9991,0,1,0,1,1,1,2.76091500378757,
4,0.35,854.7,19.6212121212121,B1,2.8,160,2.94909332385988,0.149093323859876,5.32476156642416,2.76039584767709,-0.0396041523229056,0.9991,0,1,0,1,1,1,2.7609814243223,
4,0.35,854.7,19.6212121212121,B1,2.8,170,2.94909234481214,0.14909234481214,5.32472660043358,2.94909225487044,0.149092254870438,NaN,0,0,0,1,1,0,122.379562746703,
4,0.35,854.7,19.6212121212121,B1,2.8,180,2.94909154477114,0.149091544771137,5.32469802754059,2.94909154477114,0.149091544771137,NaN,0,0,0,1,1,0,122.379380153335,
4,0.35,854.7,19.6212121212121,B1,2.8,190,2.94909270583085,0.149092705830854,5.32473949395908,2.75300416321975,-0.046995836780249,0.9891,0,1,0,1,1,1,2.75895008142189,
4,0.35,854.7,19.6212121212121,B1,2.8,200,2.94909190157796,0.149091901577956,5.32471077064128,2.94219192400621,0.14219192400621,NaN,0,0,0,1,1,0,120.999474095553,
4,0.35,854.7,19.6212121212121,B1,2.8,210,2.94909324791577,0.149093247915765,5.32475885413448,2.76039626043473,-0.0396037395652691,0.9991,0,1,0,1,1,1,2.76097757287096,
4,0.35,854.7,19.6212121212121,B1,2.8,220,2.949092184294,0.149092184294002,5.32472086764292,2.54989916337529,-0.250100836624713,NaN,0,0,0,1,1,0,142.581270956996,
4,0.35,854.7,19.6212121212121,B1,2.8,230,2.94909286600598,0.149092866005976,5.32474521449915,2.76039930455457,-0.0396006954454338,0.9991,0,1,0,1,1,1,2.7609582045888,
4,0.35,854.7,19.6212121212121,B1,2.8,240,2.94909201563303,0.149092015633028,5.32471484403671,2.74561637368966,-0.0543836263103401,0.99955,0,1,0,1,1,1,2.76100507853212,
4,0.35,854.7,19.6212121212121,B1,2.8,250,2.94909176975507,0.149091769755075,5.32470606268125,2.74561755773542,-0.0543824422645827,0.99955,0,1,0,1,1,1,2.76099260900738,
4,0.35,854.7,19.6212121212121,B1,2.8,260,2.94909320243664,0.14909320243664,5.32475722988002,2.76039651093839,-0.0396034890616086,0.9991,0,1,0,1,1,1,2.76097526642962,
4,0.35,854.7,19.6212121212121,B1,2.8,270,2.9490916694346,0.149091669434603,5.32470247980724,2.94909113591448,0.149091135914479,NaN,0,0,0,1,1,0,122.379304704222,
4,0.35,854.7,19.6212121212121,B1,2.8,280,2.94909315296807,0.149093152968066,5.32475546314521,2.94219322806587,0.142193228065874,NaN,0,0,0,1,1,0,120.999798370841,
4,0.35,854.7,19.6212121212121,B1,2.8,290,2.94909281816173,0.149092818161727,5.32474350577596,2.94219284918204,0.142192849182039,NaN,0,0,0,1,1,0,120.99970561461,
4,0.35,854.7,19.6212121212121,B1,2.8,300,3.17026609881956,0.370266098819565,13.2237892435559,2.74561188396772,-0.0543881160322774,0.99955,0,1,0,1,1,1,13.9776907258494,
4,0.35,854.7,19.6212121212121,B1,2.8,310,2.94909133821578,0.149091338215785,5.32469065056375,2.94219101945148,0.142191019451481,NaN,0,0,0,1,1,0,120.999264614097,
4,0.35,854.7,19.6212121212121,B1,2.8,320,3.1702647453185,0.370264745318497,13.223740904232,2.54989862172857,-0.250101378271426,NaN,0,0,0,1,1,0,153.797987738295,
4,0.35,854.7,19.6212121212121,B2,3.4,40,3.37696375676714,0,0,3.37696363159209,-0.0230363684079067,0.5593,0,1,0,1,1,1,0.11186,
4,0.35,854.7,19.6212121212121,B2,3.4,50,3.37696377909676,0,0,3.37696368038458,-0.0230363196154237,0.4393,0,1,1,1,1,1,0.08786,
4,0.35,854.7,19.6212121212121,B2,3.4,60,3.37696375409912,0,0,3.3769636459412,-0.0230363540587986,0.3693,0,1,1,1,1,1,0.07386,
4,0.35,854.7,19.6212121212121,B2,3.4,70,3.37696379261808,0,0,3.37696363507205,-0.0230363649279499,0.3193,0,1,1,1,1,1,0.06386,
4,0.35,854.7,19.6212121212121,B2,3.4,80,3.37696375952746,0,0,3.37696364311528,-0.0230363568847198,0.2693,0,1,1,1,1,1,0.05386,
4,0.35,854.7,19.6212121212121,B2,3.4,90,3.60746232072153,0.207462320721525,6.1018329623978,3.37696363367897,-0.0230363663210267,0.8691,0,1,0,1,1,1,5.66897269532422,
4,0.35,854.7,19.6212121212121,B2,3.4,100,3.60746385494475,0.207463854944755,6.10187808661043,3.37696364863073,-0.0230363513692748,0.9491,0,1,0,1,1,1,5.68505030896995,
4,0.35,854.7,19.6212121212121,B2,3.4,110,3.60746203470244,0.207462034702437,6.10182455007168,3.37696390892242,-0.0230360910775782,0.8791,0,1,0,1,1,1,5.67095822612328,
4,0.35,854.7,19.6212121212121,B2,3.4,120,3.60746464406737,0.207464644067365,6.10190129609897,3.3769637812162,-0.0230362187838002,0.9391,0,1,0,1,1,1,5.68309022929023,
4,0.35,854.7,19.6212121212121,B2,3.4,130,3.60746302000451,0.207463020004508,6.10185352954434,3.37696366145651,-0.0230363385434935,0.8691,0,1,0,1,1,1,5.66900807081626,
4,0.35,854.7,19.6212121212121,B2,3.4,140,3.6074658839279,0.2074658839279,6.1019377625853,3.37696385901094,-0.0230361409890576,0.8991,0,1,0,1,1,1,5.67515295164672,
4,0.35,854.7,19.6212121212121,B2,3.4,150,3.60746390108218,0.207463901082177,6.10187944359344,3.38236790780851,-0.0176320921914903,0.9991,0,1,0,1,1,1,5.69505264298072,
4,0.35,854.7,19.6212121212121,B2,3.4,160,3.60746259470523,0.20746259470523,6.10184102074206,3.38236803693789,-0.0176319630621129,0.9991,0,1,0,1,1,1,5.69498655567634,
4,0.35,854.7,19.6212121212121,B2,3.4,170,3.6074632409297,0.207463240929705,6.10186002734426,3.37696400784336,-0.0230359921566436,0.8791,0,1,0,1,1,1,5.67101924703213,
4,0.35,854.7,19.6212121212121,B2,3.4,180,3.60746334141345,0.207463341413454,6.10186298274865,3.37696419858426,-0.0230358014157361,0.8591,0,1,0,1,1,1,5.66702433032768,
4,0.35,854.7,19.6212121212121,B2,3.4,190,3.6074618894379,0.207461889437903,6.10182027758538,3.60236305687446,0.202363056874456,NaN,0,0,0,1,1,0,135.967742252338,
4,0.35,854.7,19.6212121212121,B2,3.4,200,3.60747307151687,0.20747307151687,6.1021491622609,3.37696392230229,-0.0230360776977125,0.9691,0,1,0,1,1,1,5.68951655908874,
4,0.35,854.7,19.6212121212121,B2,3.4,210,3.60746509227839,0.207465092278388,6.10191447877613,3.37696371455597,-0.0230362854440291,0.9891,0,1,0,1,1,1,5.69311290349495,
4,0.35,854.7,19.6212121212121,B2,3.4,220,3.60746637050539,0.207466370505388,6.10195207368789,3.37696372906747,-0.0230362709325318,0.9491,0,1,0,1,1,1,5.68517756674317,
4,0.35,854.7,19.6212121212121,B2,3.4,230,3.60746205495021,0.207462054950205,6.10182514559427,3.37696408973064,-0.0230359102693645,0.9691,0,1,0,1,1,1,5.68895925042215,
4,0.35,854.7,19.6212121212121,B2,3.4,240,3.60746628421013,0.207466284210128,6.10194953559199,3.37696399702916,-0.0230360029708376,0.8391,0,1,0,1,1,1,5.66317320121822,
4,0.35,854.7,19.6212121212121,B2,3.4,250,3.60746343456146,0.207463434561464,6.101865722396,3.37696442881956,-0.0230355711804404,0.8791,0,1,0,1,1,1,5.67102904252111,
4,0.35,854.7,19.6212121212121,B2,3.4,260,3.8240722703785,0.424072270378501,12.4727138346618,3.37696413737016,-0.0230358626298424,0.9191,0,1,0,1,1,1,16.6368877956183,
4,0.35,854.7,19.6212121212121,B2,3.4,270,3.60746619433888,0.207466194338882,6.10194689232007,3.37696372789954,-0.023036272100458,0.8291,0,1,0,1,1,1,5.66116865479052,
4,0.35,854.7,19.6212121212121,B2,3.4,280,3.82407232814618,0.424072328146178,12.4727155337111,3.37696394345331,-0.0230360565466894,0.8891,0,1,0,1,1,1,16.6308907179831,
4,0.35,854.7,19.6212121212121,B2,3.4,290,3.82407228310349,0.424072283103489,12.4727142089261,3.37696363278087,-0.02303636721913,0.9191,0,1,0,1,1,1,16.636888439353,
4,0.35,854.7,19.6212121212121,B2,3.4,300,3.8240722666828,0.424072266682801,12.4727137259647,3.37696381536678,-0.0230361846332241,0.9491,0,1,0,1,1,1,16.6428876086594,
4,0.35,854.7,19.6212121212121,B2,3.4,310,3.82407235968174,0.424072359681745,12.4727164612278,3.37696394402832,-0.0230360559716818,0.9291,0,1,0,1,1,1,16.6388923133118,
4,0.35,854.7,19.6212121212121,B2,3.4,320,3.82407233661851,0.424072336618514,12.4727157828975,3.37696420772785,-0.0230357922721489,0.8391,0,1,0,1,1,1,16.6208911465836,
4,0.35,854.7,19.6212121212121,B3,4.1,40,4.28904185790905,0.189041857909051,4.61077702217197,4.28509702763624,0.185097027636242,NaN,0,0,0,1,1,0,131.563713963144,
4,0.35,854.7,19.6212121212121,B3,4.1,50,4.28904198735601,0.189041987356011,4.6107801794149,4.28904178070112,0.18904178070112,NaN,0,0,0,1,1,0,132.352671111613,
4,0.35,854.7,19.6212121212121,B3,4.1,60,4.28904211328874,0.189042113288743,4.61078325094496,4.06739084714834,-0.0326091528516645,0.99895,0,1,0,1,1,1,4.74411132945607,
4,0.35,854.7,19.6212121212121,B3,4.1,70,4.28904203092937,0.189042030929371,4.61078124217978,4.06738947340793,-0.0326105265920704,0.99895,0,1,0,1,1,1,4.74410717131213,
4,0.35,854.7,19.6212121212121,B3,4.1,80,4.28904191856134,0.189041918561343,4.61077850149617,4.06319964726455,-0.0368003527354466,0.98895,0,1,0,1,1,1,4.74210149809707,
4,0.35,854.7,19.6212121212121,B3,4.1,90,4.28904192689987,0.189041926899875,4.61077870487499,4.05903708539502,-0.0409629146049841,0.9993,0,1,0,1,1,1,4.74417191909123,
4,0.35,854.7,19.6212121212121,B3,4.1,100,4.28904191617483,0.189041916174829,4.61077844328851,4.28904178130525,0.189041781305248,NaN,0,0,0,1,1,0,132.352667638657,
4,0.35,854.7,19.6212121212121,B3,4.1,110,4.28904191058147,0.189041910581472,4.61077830686517,4.28509702811098,0.185097028110977,NaN,0,0,0,1,1,0,131.563716717406,
4,0.35,854.7,19.6212121212121,B3,4.1,120,4.28904215258683,0.189042152586835,4.61078420943501,4.06739133627208,-0.0326086637279159,0.99895,0,1,0,1,1,1,4.74411331353047,
4,0.35,854.7,19.6212121212121,B3,4.1,130,4.28904248674599,0.189042486745986,4.6107923596582,4.28904203189934,0.189042031899338,NaN,0,0,0,1,1,0,132.35274656436,
4,0.35,854.7,19.6212121212121,B3,4.1,140,4.28904228809964,0.18904228809964,4.61078751462536,3.82849283176929,-0.271507168230711,NaN,0,0,0,1,1,0,148.845763801417,
4,0.35,854.7,19.6212121212121,B3,4.1,150,4.28904199831129,0.189041998311292,4.61078044661688,4.28904181439709,0.189041814397089,NaN,0,0,0,1,1,0,132.352678403915,
4,0.35,854.7,19.6212121212121,B3,4.1,160,4.28904195753799,0.189041957537995,4.61077945214622,4.28509708257564,0.185097082575642,NaN,0,0,0,1,1,0,131.563729981071,
4,0.35,854.7,19.6212121212121,B3,4.1,170,4.28904220900792,0.189042209007924,4.61078558555911,4.28509722784679,0.18509722784679,NaN,0,0,0,1,1,0,131.563771731465,
4,0.35,854.7,19.6212121212121,B3,4.1,180,4.28904198021466,0.189041980214663,4.61078000523568,4.28904178962916,0.189041789629163,NaN,0,0,0,1,1,0,132.35267253667,
4,0.35,854.7,19.6212121212121,B3,4.1,190,4.28904192212227,0.189041922122274,4.61077858834815,4.28509706594211,0.185097065942106,NaN,0,0,0,1,1,0,131.563724866302,
4,0.35,854.7,19.6212121212121,B3,4.1,200,4.28904189814565,0.189041898145646,4.61077800355235,4.06738965965891,-0.0326103403410869,0.99895,0,1,0,1,1,1,4.74410046735336,
4,0.35,854.7,19.6212121212121,B3,4.1,210,4.28904195115858,0.18904195115858,4.61077929655073,4.05903770454306,-0.0409622954569384,0.9993,0,1,0,1,1,1,4.74417314386001,
4,0.35,854.7,19.6212121212121,B3,4.1,220,4.28904198460181,0.189041984601815,4.61078011223938,4.28509704197157,0.185097041971574,NaN,0,0,0,1,1,0,131.56372322665,
4,0.35,854.7,19.6212121212121,B3,4.1,230,4.28904205508619,0.18904205508619,4.61078183137048,4.06319726458106,-0.036802735418938,0.98895,0,1,0,1,1,1,4.74210839093689,
4,0.35,854.7,19.6212121212121,B3,4.1,240,4.28904194943062,0.189041949430625,4.61077925440549,4.28904193704248,0.18904193704248,NaN,0,0,0,1,1,0,132.352700465115,
4,0.35,854.7,19.6212121212121,B3,4.1,250,4.28904191461219,0.189041914612186,4.61077840517528,4.06319705396151,-0.0368029460384918,0.98895,0,1,0,1,1,1,4.74210129871283,
4,0.35,854.7,19.6212121212121,B3,4.1,260,4.53622191032879,0.436221910328786,10.639558788507,4.06319807967269,-0.0368019203273073,0.98895,0,1,0,1,1,1,17.2216766922095,
4,0.35,854.7,19.6212121212121,B3,4.1,270,4.28904189081092,0.189041890810925,4.61077782465671,4.28904177909118,0.18904177909118,NaN,0,0,0,1,1,0,132.352665915275,
4,0.35,854.7,19.6212121212121,B3,4.1,280,4.77058668846523,0.670586688465226,16.3557728893958,4.06738728808392,-0.0326127119160802,0.99895,0,1,0,1,1,1,29.0562398810492,
4,0.35,854.7,19.6212121212121,B3,4.1,290,4.53622179402298,0.43622179402298,10.63955595178,4.2890418471528,0.189041847152805,NaN,0,0,0,1,1,0,144.832250250746,
4,0.35,854.7,19.6212121212121,B3,4.1,300,4.77058670578317,0.670586705783166,16.3557733117845,4.06738612988546,-0.0326138701145364,0.99895,0,1,0,1,1,1,29.056240755394,
4,0.35,854.7,19.6212121212121,B3,4.1,310,4.77058671829922,0.670586718299222,16.3557736170542,3.82849206350139,-0.271507936498613,NaN,0,0,0,1,1,0,173.158038687025,
4,0.35,854.7,19.6212121212121,B3,4.1,320,4.53622201309673,0.43622201309673,10.6395612950422,4.28904186586516,0.189041865865159,NaN,0,0,0,1,1,0,144.832265053769,
4,0.35,854.7,19.6212121212121,B4,5.2,40,5.267496568617,0.0674965686169999,1.29801093494231,5.02799513709308,-0.172004862906924,NaN,0,0,0,1,1,0,124.426932800084,
4,0.35,854.7,19.6212121212121,B4,5.2,50,5.26749607433145,0.0674960743314452,1.29800142945087,5.02516953383784,-0.174830466162165,NaN,0,0,0,1,1,0,124.992053261022,
4,0.35,854.7,19.6212121212121,B4,5.2,60,5.26749620522473,0.0674962052247254,1.29800394662934,5.26483947718238,0.0648394771823817,0.99865,0,1,0,1,1,1,0.225690078932587,
4,0.35,854.7,19.6212121212121,B4,5.2,70,5.26749611883257,0.0674961188325724,1.29800228524178,5.26749593856366,0.0674959385636553,0.95865,0,1,0,1,1,1,0.217690045704836,
4,0.35,854.7,19.6212121212121,B4,5.2,80,5.26749623657511,0.0674962365751108,1.29800454952136,5.02799108888635,-0.172008911113649,NaN,0,0,0,1,1,0,124.42774231372,
4,0.35,854.7,19.6212121212121,B4,5.2,90,5.26749635215917,0.0674963521591661,1.29800677229165,5.26749601938183,0.0674960193818324,0.95865,0,1,0,1,1,1,0.217690135445833,
4,0.35,854.7,19.6212121212121,B4,5.2,100,5.26749625421938,0.06749625421938,1.29800488883423,5.26749593378123,0.0674959337812302,0.98865,0,1,0,1,1,1,0.223690097776685,
4,0.35,854.7,19.6212121212121,B4,5.2,110,5.26749607773027,0.0674960777302722,1.29800149481293,5.02798411677395,-0.172015883226047,NaN,0,0,0,1,1,0,124.429136675106,
4,0.35,854.7,19.6212121212121,B4,5.2,120,5.26749638558655,0.0674963855865487,1.29800741512594,5.26749594945817,0.0674959494581691,0.98865,0,1,0,1,1,1,0.223690148302519,
4,0.35,854.7,19.6212121212121,B4,5.2,130,5.26749617750813,0.0674961775081266,1.29800341361782,5.26483940386583,0.0648394038658333,0.99865,0,1,0,1,1,1,0.225690068272356,
4,0.35,854.7,19.6212121212121,B4,5.2,140,5.26749616186805,0.0674961618680472,1.29800311284706,5.26749594431853,0.0674959443185328,0.95865,0,1,0,1,1,1,0.217690062256941,
4,0.35,854.7,19.6212121212121,B4,5.2,150,5.26749606268417,0.0674960626841674,1.29800120546476,5.02517223494252,-0.174827765057478,NaN,0,0,0,1,1,0,124.991513035605,
4,0.35,854.7,19.6212121212121,B4,5.2,160,5.26749617628019,0.067496176280188,1.29800339000362,5.26749593212061,0.0674959321206092,0.96865,0,1,0,1,1,1,0.219690067800072,
4,0.35,854.7,19.6212121212121,B4,5.2,170,5.26749626306351,0.0674962630635108,1.29800505891367,5.02517338148286,-0.174826618517144,NaN,0,0,0,1,1,0,124.991283804607,
4,0.35,854.7,19.6212121212121,B4,5.2,180,5.2674960870037,0.0674960870036987,1.29800167314805,5.0279883193474,-0.172011680652601,NaN,0,0,0,1,1,0,124.428296163983,
4,0.35,854.7,19.6212121212121,B4,5.2,190,5.26749618499879,0.0674961849987934,1.2980035576691,5.26749593181761,0.067495931817608,0.95865,0,1,0,1,1,1,0.217690071153382,
4,0.35,854.7,19.6212121212121,B4,5.2,200,5.2674960932552,0.0674960932551985,1.2980017933692,5.2648394042707,0.064839404270697,0.99865,0,1,0,1,1,1,0.225690035867384,
4,0.35,854.7,19.6212121212121,B4,5.2,210,5.26749618656383,0.0674961865638268,1.2980035877659,5.26483947126223,0.0648394712622267,0.99865,0,1,0,1,1,1,0.225690071755318,
4,0.35,854.7,19.6212121212121,B4,5.2,220,5.77862192191314,0.578621921913143,11.1273446521758,5.26749593253048,0.0674959325304787,0.97865,0,1,0,1,1,1,24.3493729887007,
4,0.35,854.7,19.6212121212121,B4,5.2,230,5.26749631313552,0.0674963131355213,1.29800602183695,5.02517704078652,-0.174822959213477,NaN,0,0,0,1,1,0,124.990551963132,
4,0.35,854.7,19.6212121212121,B4,5.2,240,5.77862192100416,0.578621921004158,11.1273446346954,5.26749607182535,0.0674960718253548,0.98865,0,1,0,1,1,1,24.3513729429018,
4,0.35,854.7,19.6212121212121,B4,5.2,250,5.77862193272541,0.578621932725412,11.1273448601041,5.26749625852855,0.0674962585285535,0.95865,0,1,0,1,1,1,24.3453735334727,
4,0.35,854.7,19.6212121212121,B4,5.2,260,5.7786220232554,0.578622023255395,11.1273466010653,5.26749595491094,0.0674959549109397,0.97865,0,1,0,1,1,1,24.3493780947911,
4,0.35,854.7,19.6212121212121,B4,5.2,270,6.04644667358814,0.846446673588141,16.2778206459258,5.26749608237974,0.0674960823797388,0.94865,0,1,0,1,1,1,37.8376200923256,
4,0.35,854.7,19.6212121212121,B4,5.2,280,5.77862201255713,0.578622012557132,11.1273463953295,5.02798407820617,-0.172015921793833,NaN,0,0,0,1,1,0,148.55683191453,
4,0.35,854.7,19.6212121212121,B4,5.2,290,5.77862193374662,0.578621933746624,11.1273448797428,5.02516555973931,-0.17483444026069,NaN,0,0,0,1,1,0,149.120531637064,
4,0.35,854.7,19.6212121212121,B4,5.2,300,6.04644842943072,0.846448429430716,16.2778544121292,5.26749594693185,0.067495946931845,0.95865,0,1,0,1,1,1,37.8397085597784,
4,0.35,854.7,19.6212121212121,B4,5.2,310,6.30287164312006,1.10287164312006,21.2090700600011,5.26749593227759,0.0674959322775894,0.96865,0.00895000000000001,1,0,1,1,1,50.7614935572029,
4,0.35,854.7,19.6212121212121,B4,5.2,320,6.04644738921743,0.846447389217434,16.2778344080276,5.26749595013725,0.067495950137249,0.97865,0,1,0,1,1,1,37.8436561490322,
4,0.35,854.7,19.6212121212121,B5,6.6,40,6.83919954836452,0.239199548364524,3.62423558128066,6.30443408517228,-0.295565914827721,NaN,0,0,0,1,0,0,156.145645095396,
4,0.35,854.7,19.6212121212121,B5,6.6,50,6.83919964365322,0.239199643653222,3.62423702504883,6.30443377323606,-0.295566226763942,NaN,0,0,0,1,0,0,156.14571227595,
4,0.35,854.7,19.6212121212121,B5,6.6,60,6.83919944725737,0.239199447257366,3.62423404935404,6.30443385304039,-0.295566146959614,NaN,0,0,0,1,0,0,156.145686435778,
4,0.35,854.7,19.6212121212121,B5,6.6,70,6.83919959200278,0.239199592002785,3.62423624246644,6.3044341131199,-0.295565886880104,NaN,0,0,0,1,0,0,156.145641701009,
4,0.35,854.7,19.6212121212121,B5,6.6,80,6.83919948015106,0.23919948015106,3.62423454774334,6.83775945277644,0.237759452776445,NaN,0,0,0,1,0,0,144.584349253797,
4,0.35,854.7,19.6212121212121,B5,6.6,90,6.83919953755638,0.239199537556381,3.62423541752092,6.83919938635137,0.239199386351375,NaN,0,0,0,1,0,0,144.872338856444,
4,0.35,854.7,19.6212121212121,B5,6.6,100,6.83919951978783,0.239199519787831,3.62423514830047,6.83775944466898,0.237759444668979,NaN,0,0,0,1,0,0,144.584349626153,
4,0.35,854.7,19.6212121212121,B5,6.6,110,6.83919957520114,0.239199575201141,3.62423598789608,6.83919944567633,0.239199445676328,NaN,0,0,0,1,0,0,144.872352615081,
4,0.35,854.7,19.6212121212121,B5,6.6,120,6.83919960087228,0.239199600872284,3.62423637685278,6.57802237649766,-0.0219776235023357,0.9986,0,1,0,1,0,0,107.232184771151,
4,0.35,854.7,19.6212121212121,B5,6.6,130,6.83919948049985,0.239199480499854,3.6242345530281,6.57801793611406,-0.0219820638859431,0.9986,0,1,0,1,0,0,107.232178716053,
4,0.35,854.7,19.6212121212121,B5,6.6,140,6.83919955785,0.239199557850003,3.62423572500004,6.3044340944208,-0.295565905579199,NaN,0,0,0,1,0,0,156.14564372284,
4,0.35,854.7,19.6212121212121,B5,6.6,150,6.83919953764462,0.239199537644621,3.62423541885789,6.83775948245475,0.237759482454754,NaN,0,0,0,1,0,0,144.584358081559,
4,0.35,854.7,19.6212121212121,B5,6.6,160,6.83919948586308,0.23919948586308,3.62423463428909,6.57648817511152,-0.0235118248884767,0.9886,0,1,0,1,0,0,107.23017898584,
4,0.35,854.7,19.6212121212121,B5,6.6,170,6.83919951468499,0.239199514684985,3.62423507098463,6.3044338842452,-0.295566115754802,NaN,0,0,0,1,0,0,156.145683586629,
4,0.35,854.7,19.6212121212121,B5,6.6,180,6.83919955451557,0.239199554515567,3.62423567447829,6.83775940908749,0.237759409087492,NaN,0,0,0,1,0,0,144.584344256766,
4,0.35,854.7,19.6212121212121,B5,6.6,190,6.8391995104644,0.239199510464398,3.62423500703633,6.57498903834774,-0.0250109616522627,0.99885,0,1,0,1,0,0,107.232230223361,
4,0.35,854.7,19.6212121212121,B5,6.6,200,6.8391997163295,0.239199716329497,3.6242381262045,6.57498855199332,-0.0250114480066808,0.99885,0,1,0,1,0,0,107.232240578999,
4,0.35,854.7,19.6212121212121,B5,6.6,210,7.11818028945698,0.518180289456983,7.85121650692398,6.30443381091088,-0.295566189089116,NaN,0,0,0,1,0,0,170.179276620811,
4,0.35,854.7,19.6212121212121,B5,6.6,220,7.38660101094967,0.78660101094967,11.9181971356011,6.30443393227673,-0.295566067723266,NaN,0,0,0,1,0,0,183.681628034849,
4,0.35,854.7,19.6212121212121,B5,6.6,230,7.11818318967218,0.518183189672177,7.85126044957844,6.57802037520279,-0.0219796247972104,0.9986,0,1,0,1,0,0,121.2659046926,
4,0.35,854.7,19.6212121212121,B5,6.6,240,7.38660103328458,0.786601033284581,11.9181974740088,6.3044338990505,-0.295566100949504,NaN,0,0,0,1,0,0,183.68163580361,
4,0.35,854.7,19.6212121212121,B5,6.6,250,7.38660096572058,0.786600965720585,11.9181964503119,6.8377594037548,0.237759403754805,NaN,0,0,0,1,0,0,172.120292965997,
4,0.35,854.7,19.6212121212121,B5,6.6,260,7.38660097462564,0.786600974625636,11.9181965852369,6.83919942173431,0.239199421734313,NaN,0,0,0,1,0,0,172.408297009849,
4,0.35,854.7,19.6212121212121,B5,6.6,270,7.38660098531327,0.786600985313272,11.9181967471708,6.57801931439185,-0.0219806856081464,0.9986,0,1,0,1,0,0,134.768133200607,
4,0.35,854.7,19.6212121212121,B5,6.6,280,7.67044023853677,1.07044023853677,16.2187914929813,6.5749906242698,-0.0250093757302032,0.99885,0,1,0,1,0,0,149.046157756698,
4,0.35,854.7,19.6212121212121,B5,6.6,290,7.67043936519845,1.07043936519845,16.2187782605826,6.83919947311418,0.239199473114176,NaN,0,0,0,1,0,0,186.686238447969,
4,0.35,854.7,19.6212121212121,B5,6.6,300,7.67040465238975,1.07040465238975,16.2182523089356,6.3044340384897,-0.295565961510301,NaN,0,0,0,1,0,0,197.957789967726,
4,0.35,854.7,19.6212121212121,B5,6.6,310,7.67040375263317,1.07040375263317,16.2182386762601,6.83775940571126,0.237759405711257,NaN,0,0,0,1,0,0,186.396433547435,
4,0.35,854.7,19.6212121212121,B5,6.6,320,7.94410892103493,1.34410892103493,20.3652866823474,6.83775940200156,0.237759402001559,NaN,0.0083,0,0,1,0,0,200.164632185705,
4,0.5,1221,28.030303030303,B0,1.5,40,1.43685603530577,0,0,1.43685594472506,-0.0631440552749365,0.9496,0,1,0,1,1,1,0.18992,
4,0.5,1221,28.030303030303,B0,1.5,50,1.43685595579032,0,0,1.4368559524662,-0.0631440475337985,0.7596,0,1,0,1,1,1,0.15192,
4,0.5,1221,28.030303030303,B0,1.5,60,1.43685601061166,0,0,1.43685600115329,-0.0631439988467075,0.6296,0,1,0,1,1,1,0.12592,
4,0.5,1221,28.030303030303,B0,1.5,70,1.58031758421827,0.0803175842182748,5.35450561455166,1.58031702811229,0.0803170281122854,0.5396,0,1,0,1,1,1,0.215010112291033,
